data/B/000.gpr			data/B/030.gpr			data/B/060.gpr			data/B/180.gpr			
UBP13	YBL067C	0.0	UBP13	YBL067C	0.44315066121	UBP13	YBL067C	-0.0709828790221	UBP13	YBL067C	-0.302936597307
AST1	YBL069W	0.0	AST1	YBL069W	0.87515066121	AST1	YBL069W	-0.159982879022	AST1	YBL069W	-0.343936597307
YBL073W	YBL073W	0.0	SSA3	YBL075C	0.86215066121	YBL073W	YBL073W	-0.272982879022	SSA3	YBL075C	0.196063402693
SSA3	YBL075C	0.0	MAP2	YBL091C	0.57615066121	SSA3	YBL075C	-0.0619828790221	RPL32	YBL092W	-0.407936597307
MAP2	YBL091C	0.0	RPL32	YBL092W	-0.60884933879	MAP2	YBL091C	0.268017120978	YBL094C	YBL094C	0.343063402693
RPL32	YBL092W	0.0	YBL094C	YBL094C	0.23115066121	RPL32	YBL092W	-0.0289828790221	YBL096C	YBL096C	0.354063402693
YBL094C	YBL094C	0.0	BNA4	YBL098W	0.0251506612098	YBL094C	YBL094C	0.464017120978	BNA4	YBL098W	0.380063402693
YBL096C	YBL096C	0.0	YBL112C	YBL112C	0.74215066121	YBL096C	YBL096C	0.630017120978	YBL100C	YBL100C	0.533063402693
BNA4	YBL098W	0.0	NTH2	YBR001C	0.26015066121	BNA4	YBL098W	-0.0609828790221	YBL112C	YBL112C	0.166063402693
YBL100C	YBL100C	0.0	COQ1	YBR003W	0.80115066121	YBL100C	YBL100C	0.809017120978	NTH2	YBR001C	0.00706340269309
YBL112C	YBL112C	0.0	RCR1	YBR005W	0.13715066121	YBL112C	YBL112C	0.281017120978	COQ1	YBR003W	0.238063402693
NTH2	YBR001C	0.0	DSF2	YBR007C	0.0611506612098	NTH2	YBR001C	0.231017120978	RCR1	YBR005W	-0.487936597307
COQ1	YBR003W	0.0	HHF1	YBR009C	-0.98384933879	COQ1	YBR003W	0.322017120978	DSF2	YBR007C	0.303063402693
