data/A/000.gpr			data/A/030.gpr			data/A/060.gpr			data/A/180.gpr			
UBP13	YBL067C	0.0	UBP13	YBL067C	-0.385428095463	UBP13	YBL067C	-0.356946399056	UBP13	YBL067C	-0.0507969660407
AST1	YBL069W	0.0	AST1	YBL069W	-0.848428095463	AST1	YBL069W	-0.873946399056	AST1	YBL069W	-0.488796966041
SSA3	YBL075C	0.0	MAP2	YBL091C	0.539571904537	YBL071C	YBL071C	-0.493946399056	SSA3	YBL075C	2.00220303396
YBL077W	YBL077W	0.0	RPL32	YBL092W	-0.637428095463	SSA3	YBL075C	0.821053600944	YBL077W	YBL077W	1.46120303396
MAP2	YBL091C	0.0	YBL096C	YBL096C	-0.222428095463	YBL077W	YBL077W	0.834053600944	MAP2	YBL091C	0.537203033959
RPL32	YBL092W	0.0	BNA4	YBL098W	-0.467428095463	MAP2	YBL091C	0.718053600944	RPL32	YBL092W	-1.75779696604
YBL094C	YBL094C	0.0	YBL100C	YBL100C	-0.397428095463	RPL32	YBL092W	-0.443946399056	YBL094C	YBL094C	-1.56279696604
YBL096C	YBL096C	0.0	YBL112C	YBL112C	-0.390428095463	YBL094C	YBL094C	-0.508946399056	YBL096C	YBL096C	-0.0857969660407
BNA4	YBL098W	0.0	NTH2	YBR001C	-0.258428095463	YBL096C	YBL096C	-0.131946399056	BNA4	YBL098W	0.189203033959
YBL100C	YBL100C	0.0	COQ1	YBR003W	0.807571904537	BNA4	YBL098W	-0.567946399056	YBL100C	YBL100C	0.0792030339593
YBL112C	YBL112C	0.0	RCR1	YBR005W	0.665571904537	YBL100C	YBL100C	-0.217946399056	YBL112C	YBL112C	0.554203033959
NTH2	YBR001C	0.0	DSF2	YBR007C	0.481571904537	YBL112C	YBL112C	-0.542946399056	NTH2	YBR001C	0.380203033959
COQ1	YBR003W	0.0	HHF1	YBR009C	-0.784428095463	NTH2	YBR001C	-0.0279463990555	RCR1	YBR005W	0.649203033959
RCR1	YBR005W	0.0	FUR4	YBR021W	-0.954428095463	COQ1	YBR003W	0.933053600944	DSF2	YBR007C	0.800203033959
DSF2	YBR007C	0.0	CHS3	YBR023C	-0.594428095463	RCR1	YBR005W	0.860053600944	HHF1	YBR009C	-2.38579696604
HHF1	YBR009C	0.0	OLA1	YBR025C	-0.553428095463	DSF2	YBR007C	0.526053600944	FUR4	YBR021W	-1.08379696604
FUR4	YBR021W	0.0	YBR027C	YBR027C	-0.866428095463	HHF1	YBR009C	-1.38794639906	CHS3	YBR023C	0.0132030339593
CHS3	YBR023C	0.0	CDS1	YBR029C	-1.53042809546	FUR4	YBR021W	-0.963946399056	OLA1	YBR025C	-0.153796966041
OLA1	YBR025C	0.0	RPL4A	YBR031W	-1.52042809546	CHS3	YBR023C	-0.176946399056	YBR027C	YBR027C	-1.12679696604
YBR027C	YBR027C	0.0	RRP7	YCL031C	-0.700428095463	OLA1	YBR025C	-0.650946399056	CDS1	YBR029C	-1.34779696604
CDS1	YBR029C	0.0	GRX1	YCL035C	0.726571904537	YBR027C	YBR027C	-0.810946399056	RPL4A	YBR031W	-2.27979696604
RPL4A	YBR031W	0.0	SRO9	YCL037C	-0.386428095463	CDS1	YBR029C	-1.53694639906	RRP7	YCL031C	-1.25979696604
RRP7	YCL031C	0.0	YCL056C	YCL056C	0.265571904537	RPL4A	YBR031W	-1.40694639906	MXR2	YCL033C	1.08020303396
MXR2	YCL033C	0.0	MRC1	YCL061C	-0.634428095463	RRP7	YCL031C	-0.566946399056	GRX1	YCL035C	1.62920303396
GRX1	YCL035C	0.0	HMLALPHA1	YCL066W	0.293571904537	MXR2	YCL033C	0.832053600944	SRO9	YCL037C	-0.592796966041
SRO9	YCL037C	0.0	YCL068C	YCL068C	0.356571904537	GRX1	YCL035C	1.20405360094	GID7	YCL039W	1.47120303396
GID7	YCL039W	0.0	RVS161	YCR009C	0.938571904537	SRO9	YCL037C	-0.314946399056	YCL041C	YCL041C	1.85220303396
YCL041C	YCL041C	0.0	ADP1	YCR011C	0.130571904537	GID7	YCL039W	0.707053600944	YCL056C	YCL056C	0.0772030339593
YCL056C	YCL056C	0.0	YCR015C	YCR015C	-0.309428095463	YCL041C	YCL041C	1.22305360094	FYV5	YCL058C	0.625203033959
FYV5	YCL058C	0.0	RIM1	YCR028C-A	0.602571904537	YCL056C	YCL056C	0.299053600944	MRC1	YCL061C	-0.0697969660407
MRC1	YCL061C	0.0	RPS14A	YCR031C	-0.755428095463	FYV5	YCL058C	0.289053600944	CHA1	YCL064C	-0.555796966041
CHA1	YCL064C	0.0	SNT1	YCR033W	-0.599428095463	MRC1	YCL061C	-0.365946399056	HMLALPHA1	YCL066W	0.544203033959
HMLALPHA1	YCL066W	0.0	YPD1	YDL235C	0.808571904537	CHA1	YCL064C	-0.831946399056	YCL068C	YCL068C	1.22120303396
YCL068C	YCL068C	0.0	AIM6	YDL237W	0.0235719045367	HMLALPHA1	YCL066W	0.318053600944	RVS161	YCR009C	0.978203033959
RVS161	YCR009C	0.0	ADY3	YDL239C	0.301571904537	YCL068C	YCL068C	0.374053600944	ADP1	YCR011C	0.928203033959
ADP1	YCR011C	0.0	AAD4	YDL243C	0.192571904537	RVS161	YCR009C	0.960053600944	YCR013C	YCR013C	1.11120303396
YCR013C	YCR013C	0.0	SNQ2	YDR011W	-1.05942809546	ADP1	YCR011C	0.181053600944	YCR015C	YCR015C	0.0882030339593
YCR015C	YCR015C	0.0	PSF1	YDR013W	-0.0294280954633	YCR013C	YCR013C	0.526053600944	CWH43	YCR017C	0.469203033959
CWH43	YCR017C	0.0	KCS1	YDR017C	0.141571904537	YCR015C	YCR015C	-0.253946399056	YCR018C-A	YCR018C-A	0.575203033959
YCR018C-A	YCR018C-A	0.0	GCV1	YDR019C	-1.96142809546	YCR018C-A	YCR018C-A	0.257053600944	RIM1	YCR028C-A	0.0872030339593
RIM1	YCR028C-A	0.0	YDR034C-D	YDR034C-D	1.63757190454	RIM1	YCR028C-A	0.577053600944	RPS14A	YCR031C	-1.96279696604
RPS14A	YCR031C	0.0	ARO3	YDR035W	-0.0974280954633	RPS14A	YCR031C	-0.774946399056	SNT1	YCR033W	-0.913796966041
SNT1	YCR033W	0.0	KRS1	YDR037W	-0.967428095463	SNT1	YCR033W	-0.484946399056	RRP43	YCR035C	-0.765796966041
RRP43	YCR035C	0.0	ENA2	YDR039C	-1.07142809546	RRP43	YCR035C	-0.321946399056	PHO87	YCR037C	0.0772030339593
PHO87	YCR037C	0.0	RSM10	YDR041W	-0.0134280954633	PHO87	YCR037C	-0.112946399056	MATALPHA2	YCR039C	0.785203033959
