data/A+B/000.gpr			data/A+B/030.gpr			data/A+B/060.gpr			data/A+B/180.gpr			
MXR2	YCL033C	0.0	RVS161	YCR009C	0.526346249403	MXR2	YCL033C	0.388217150595	YDR034C-D	YDR034C-D	0.804950267544
GRX1	YCL035C	0.0	ADP1	YCR011C	1.0393462494	GRX1	YCL035C	0.616217150595	ARO3	YDR035W	0.121950267544
RVS161	YCR009C	0.0	YCR018C-A	YCR018C-A	-0.176653750597	SRO9	YCL037C	0.481217150595	KRS1	YDR037W	0.170950267544
ADP1	YCR011C	0.0	RPS14A	YCR031C	-1.0406537506	CHA1	YCL064C	-0.323782849405	PST1	YDR055W	2.37695026754
CWH43	YCR017C	0.0	PHO87	YCR037C	0.0533462494033	HMLALPHA1	YCL066W	-0.0377828494046	YOS9	YDR057W	1.76295026754
RPS14A	YCR031C	0.0	MATALPHA2	YCR039C	0.416346249403	RVS161	YCR009C	0.218217150595	UBC5	YDR059C	2.64295026754
PHO87	YCR037C	0.0	YPD1	YDL235C	0.455346249403	ADP1	YCR011C	0.511217150595	YDR061W	YDR061W	1.72995026754
MATALPHA2	YCR039C	0.0	AIM6	YDL237W	0.397346249403	RIM1	YCR028C-A	0.541217150595	NKP1	YDR383C	0.780950267544
YPD1	YDL235C	0.0	ADY3	YDL239C	0.598346249403	RPS14A	YCR031C	-0.508782849405	NCB2	YDR397C	0.425950267544
AIM6	YDL237W	0.0	AAD4	YDL243C	0.213346249403	PHO87	YCR037C	0.144217150595	HPT1	YDR399W	-0.265049732456
ADY3	YDL239C	0.0	HXT15	YDL245C	-0.232653750597	MATALPHA2	YCR039C	0.454217150595	TRS120	YDR407C	1.02695026754
AAD4	YDL243C	0.0	SNQ2	YDR011W	-0.126653750597	YPD1	YDL235C	0.613217150595	RPN9	YDR427W	1.42395026754
HXT15	YDL245C	0.0	PSF1	YDR013W	-0.354653750597	AIM6	YDL237W	0.239217150595	RPS8B	YER102W	-1.15704973246
SNQ2	YDR011W	0.0	KCS1	YDR017C	0.375346249403	ADY3	YDL239C	0.0542171505954	DSE1	YER124C	-0.725049732456
PSF1	YDR013W	0.0	GCV1	YDR019C	-1.9506537506	AAD4	YDL243C	0.273217150595	NSA2	YER126C	0.132950267544
KCS1	YDR017C	0.0	YDR034C-D	YDR034C-D	-0.00165375059665	HXT15	YDL245C	-0.650782849405	YER128W	YER128W	1.72095026754
GCV1	YDR019C	0.0	ARO3	YDR035W	-0.495653750597	SNQ2	YDR011W	-0.265782849405	SPT15	YER148W	-0.466049732456
FAL1	YDR021W	0.0	KRS1	YDR037W	-0.723653750597	PSF1	YDR013W	-0.538782849405	SPI1	YER150W	3.69295026754
YDR034C-D	YDR034C-D	0.0	RSM10	YDR041W	-0.454653750597	KCS1	YDR017C	0.171217150595	PAB1	YER165W	0.790950267544
ARO3	YDR035W	0.0	PST1	YDR055W	1.0303462494	GCV1	YDR019C	-2.0547828494	RPH1	YER169W	0.968950267544
KRS1	YDR037W	0.0	YOS9	YDR057W	1.0013462494	YDR034C-D	YDR034C-D	0.471217150595	ATG1	YGL180W	1.49495026754
RSM10	YDR041W	0.0	UBC5	YDR059C	1.7023462494	ARO3	YDR035W	-0.205782849405	YIP4	YGL198W	0.160950267544
PST1	YDR055W	0.0	YDR061W	YDR061W	1.1553462494	KRS1	YDR037W	-0.234782849405	EMP24	YGL200C	1.00395026754
YOS9	YDR057W	0.0	AIM7	YDR063W	0.879346249403	ENA2	YDR039C	0.0292171505954	ARO8	YGL202W	-0.184049732456
TRP4	YDR354W	0.0	YDR352W	YDR352W	-0.445653750597	RSM10	YDR041W	-0.262782849405	CHC1	YGL206C	0.733950267544
SPC110	YDR356W	0.0	SPC110	YDR356W	-0.525653750597	PST1	YDR055W	0.579217150595	FOL2	YGR267C	0.414950267544
GGA1	YDR358W	0.0	TFC6	YDR362C	0.342346249403	YOS9	YDR057W	0.764217150595	YGR269W	YGR269W	0.956950267544
TFC6	YDR362C	0.0	FRQ1	YDR373W	0.249346249403	UBC5	YDR059C	1.1532171506	ZUO1	YGR285C	0.274950267544
FRQ1	YDR373W	0.0	BCS1	YDR375C	-0.000653750596651	YDR061W	YDR061W	1.0492171506	PRS3	YHL011C	0.126950267544
ATP17	YDR377W	0.0	ATP17	YDR377W	0.0183462494033	AIM7	YDR063W	0.755217150595	RPS20	YHL015W	-1.36004973246
RGA2	YDR379W	0.0	RGA2	YDR379W	-0.0196537505967	YDR352W	YDR352W	-0.260782849405	YHL017W	YHL017W	-0.996049732456
YRA1	YDR381W	0.0	YRA1	YDR381W	0.360346249403	SPC110	YDR356W	-0.591782849405	RPL8A	YHL033C	-1.02604973246
NKP1	YDR383C	0.0	NKP1	YDR383C	0.567346249403	GGA1	YDR358W	0.0242171505954	VMR1	YHL035C	-1.02704973246
NCB2	YDR397C	0.0	NCB2	YDR397C	0.283346249403	TFC6	YDR362C	0.382217150595	YRB2	YIL063C	-0.609049732456
HPT1	YDR399W	0.0	HPT1	YDR399W	-0.978653750597	BCS1	YDR375C	-0.279782849405	RPS24B	YIL069C	-1.18504973246
YDR401W	YDR401W	0.0	DIT1	YDR403W	0.0703462494033	ATP17	YDR377W	0.0382171505954	PCI8	YIL071C	-0.639049732456
DIT1	YDR403W	0.0	MRP20	YDR405W	0.196346249403	RGA2	YDR379W	-0.0367828494046	KTR7	YIL085C	-0.382049732456
TRS120	YDR407C	0.0	TRS120	YDR407C	0.475346249403	YRA1	YDR381W	0.129217150595	AIM19	YIL087C	0.0359502675443
ARO80	YDR421W	0.0	RPN9	YDR427W	0.753346249403	NKP1	YDR383C	0.652217150595	YIL091C	YIL091C	-0.363049732456
CAD1	YDR423C	0.0	TIF35	YDR429C	-0.431653750597	NCB2	YDR397C	0.247217150595	SEC24	YIL109C	1.41795026754
SNX41	YDR425W	0.0	PUP3	YER094C	-0.000653750596651	HPT1	YDR399W	-0.312782849405	RPL16A	YIL133C	-0.949049732456
RPN9	YDR427W	0.0	SHC1	YER096W	0.621346249403	TRS120	YDR407C	0.523217150595	REV7	YIL139C	0.915950267544
TIF35	YDR429C	0.0	UBP9	YER098W	0.196346249403	RPN9	YDR427W	0.589217150595	SSL2	YIL143C	0.799950267544
PUP3	YER094C	0.0	UBC6	YER100W	0.394346249403	TIF35	YDR429C	-0.191782849405	YJR008W	YJR008W	1.03195026754
UBP9	YER098W	0.0	RPS8B	YER102W	-1.4386537506	PUP3	YER094C	-0.0707828494046	YJR027W	YJR027W	0.0029502675443
RPS8B	YER102W	0.0	AVT6	YER119C	-0.359653750597	SHC1	YER096W	-0.0357828494046	YJR029W	YJR029W	0.486950267544
RTT105	YER104W	0.0	SCS2	YER120W	-0.271653750597	UBP9	YER098W	0.0302171505954	ANB1	YJR047C	0.324950267544
AVT6	YER119C	0.0	GLO3	YER122C	0.350346249403	RPS8B	YER102W	-0.718782849405	YJR071W	YJR071W	1.04595026754
SCS2	YER120W	0.0	DSE1	YER124C	-0.0966537505967	RTT105	YER104W	-1.1557828494	HOC1	YJR075W	0.808950267544
DSE1	YER124C	0.0	NSA2	YER126C	-0.358653750597	AVT6	YER119C	-0.537782849405	EAF6	YJR082C	0.113950267544
NSA2	YER126C	0.0	YER128W	YER128W	0.943346249403	SCS2	YER120W	-0.279782849405	URA1	YKL216W	-1.08904973246
YER128W	YER128W	0.0	MAG1	YER142C	0.151346249403	GLO3	YER122C	0.336217150595	FRE2	YKL220C	0.856950267544
YER140W	YER140W	0.0	SPT15	YER148W	-0.326653750597	DSE1	YER124C	-0.234782849405	YKR023W	YKR023W	0.775950267544
MAG1	YER142C	0.0	SPI1	YER150W	4.4583462494	NSA2	YER126C	0.140217150595	RPC37	YKR025W	0.825950267544
UBP5	YER144C	0.0	YER163C	YER163C	0.623346249403	YER128W	YER128W	0.250217150595	UTH1	YKR042W	0.172950267544
LSM5	YER146W	0.0	PAB1	YER165W	-0.0526537505967	MAG1	YER142C	0.238217150595	PET10	YKR046C	2.19795026754
SPT15	YER148W	0.0	BCK2	YER167W	0.133346249403	SPT15	YER148W	0.0542171505954	NAP1	YKR048C	0.912950267544
YER163C	YER163C	0.0	RPH1	YER169W	0.0913462494033	SPI1	YER150W	2.5532171506	CCP1	YKR066C	1.24595026754
PAB1	YER165W	0.0	RAD3	YER171W	0.289346249403	PAB1	YER165W	0.360217150595	BET3	YKR068C	1.15895026754
BCK2	YER167W	0.0	RAD24	YER173W	0.398346249403	BCK2	YER167W	0.294217150595	YKR070W	YKR070W	0.712950267544
RPH1	YER169W	0.0	INO80	YGL150C	0.256346249403	RPH1	YER169W	-0.146782849405	NOP56	YLR197W	-0.146049732456
RAD3	YER171W	0.0	LYS5	YGL154C	0.161346249403	RAD3	YER171W	-0.0967828494046	PBA1	YLR199C	0.729950267544
RAD24	YER173W	0.0	AIM14	YGL160W	0.537346249403	RAD24	YER173W	0.392217150595	IFH1	YLR223C	0.409950267544
INO80	YGL150C	0.0	BUD13	YGL174W	-0.283653750597	INO80	YGL150C	-0.0147828494046	YLR227W-B	YLR227W-B	0.657950267544
LYS5	YGL154C	0.0	ATG1	YGL180W	1.1223462494	LYS5	YGL154C	0.169217150595	YLR243W	YLR243W	0.256950267544
AMS1	YGL156W	0.0	STR3	YGL184C	-0.484653750597	AIM14	YGL160W	0.344217150595	IRC20	YLR247C	0.759950267544
YGL176C	YGL176C	0.0	YIP4	YGL198W	0.249346249403	YGL176C	YGL176C	-0.0217828494046	YEF3	YLR249W	-0.438049732456
MPT5	YGL178W	0.0	EMP24	YGL200C	0.607346249403	MPT5	YGL178W	-0.108782849405	SYM1	YLR251W	0.528950267544
ATG1	YGL180W	0.0	ARO8	YGL202W	-0.0916537505967	ATG1	YGL180W	0.449217150595	NUP188	YML103C	0.917950267544
STR3	YGL184C	0.0	YGL204C	YGL204C	-0.435653750597	STR3	YGL184C	-0.239782849405	TUB3	YML124C	0.498950267544
YIP4	YGL198W	0.0	CHC1	YGL206C	0.869346249403	YIP4	YGL198W	-0.0717828494046	MSC1	YML128C	4.26295026754
EMP24	YGL200C	0.0	SIP2	YGL208W	-0.468653750597	EMP24	YGL200C	0.909217150595	HXT2	YMR011W	0.706950267544
ARO8	YGL202W	0.0	EDC1	YGL222C	-0.0796537505967	ARO8	YGL202W	-0.164782849405	SEC59	YMR013C	1.35995026754
YGL204C	YGL204C	0.0	SDT1	YGL224C	0.275346249403	YGL204C	YGL204C	-0.146782849405	ERG5	YMR015C	0.664950267544
CHC1	YGL206C	0.0	OST5	YGL226C-A	-0.0386537505967	CHC1	YGL206C	0.171217150595	YET2	YMR040W	3.45695026754
SIP2	YGL208W	0.0	VID30	YGL227W	0.183346249403	SIP2	YGL208W	-0.476782849405	SIS1	YNL007C	2.23195026754
SDT1	YGL224C	0.0	SAP4	YGL229C	0.536346249403	EDC1	YGL222C	-0.289782849405	CRZ1	YNL027W	1.03995026754
OST5	YGL226C-A	0.0	EMC4	YGL231C	-0.164653750597	SDT1	YGL224C	0.124217150595	KTR5	YNL029C	0.402950267544
VID30	YGL227W	0.0	YGR259C	YGR259C	-0.176653750597	OST5	YGL226C-A	0.134217150595	HHT2	YNL031C	-1.17504973246
SAP4	YGL229C	0.0	APL6	YGR261C	0.337346249403	VID30	YGL227W	-0.151782849405	SFB2	YNL049C	1.78195026754
EMC4	YGL231C	0.0	YGR265W	YGR265W	-0.106653750597	EMC4	YGL231C	0.0852171505954	YNL054W-A	YNL054W-A	0.220950267544
YGR259C	YGR259C	0.0	FOL2	YGR267C	0.0853462494033	YGR259C	YGR259C	-0.183782849405	POR1	YNL055C	0.760950267544
APL6	YGR261C	0.0	YGR269W	YGR269W	0.402346249403	APL6	YGR261C	0.154217150595	TOM7	YNL070W	0.153950267544
YGR265W	YGR265W	0.0	YGR283C	YGR283C	0.0433462494033	SAY1	YGR263C	-1.5337828494	TRM112	YNR046W	0.137950267544
FOL2	YGR267C	0.0	ZUO1	YGR285C	-0.766653750597	FOL2	YGR267C	0.0752171505954	LYS9	YNR050C	0.156950267544
YGR269W	YGR269W	0.0	YGR287C	YGR287C	-0.637653750597	YGR269W	YGR269W	0.227217150595	PLB3	YOL011W	1.50995026754
YGR283C	YGR283C	0.0	PRS3	YHL011C	-0.575653750597	YGR283C	YGR283C	0.350217150595	CMK2	YOL016C	1.15895026754
ZUO1	YGR285C	0.0	RPS20	YHL015W	-1.5626537506	YHL009W-B	YHL009W-B	-0.128782849405	YOL036W	YOL036W	1.52695026754
YGR287C	YGR287C	0.0	YHL017W	YHL017W	-1.1086537506	PRS3	YHL011C	-0.158782849405	PRE6	YOL038W	1.12795026754
MAL11	YGR289C	0.0	APM2	YHL019C	-1.1566537506	OTU2	YHL013C	-0.283782849405	RPS15	YOL040C	-0.946049732456
YGR291C	YGR291C	0.0	RPL8A	YHL033C	-1.4456537506	RPS20	YHL015W	-0.981782849405	MED4	YOR174W	0.413950267544
YHL009W-B	YHL009W-B	0.0	VMR1	YHL035C	-1.0926537506	YHL017W	YHL017W	-0.723782849405	HEM15	YOR176W	1.78195026754
PRS3	YHL011C	0.0	YHL037C	YHL037C	-1.3516537506	APM2	YHL019C	-0.853782849405	GAC1	YOR178C	1.16095026754
RPS20	YHL015W	0.0	SNP1	YIL061C	-1.0016537506	RPL8A	YHL033C	-1.0067828494	RPS30B	YOR182C	-0.771049732456
YHL017W	YHL017W	0.0	YRB2	YIL063C	-1.1406537506	VMR1	YHL035C	-0.893782849405	SER1	YOR184W	-0.421049732456
APM2	YHL019C	0.0	FIS1	YIL065C	-0.385653750597	YHL037C	YHL037C	-1.0807828494	LIP5	YOR196C	0.503950267544
RPL8A	YHL033C	0.0	YIL067C	YIL067C	0.0253462494033	YHL039W	YHL039W	-1.0897828494	BFR1	YOR198C	1.60395026754
VMR1	YHL035C	0.0	RPS24B	YIL069C	-1.3946537506	ECM34	YHL043W	-1.2527828494	HIS3	YOR202W	-0.675049732456
YHL037C	YHL037C	0.0	PCI8	YIL071C	-0.899653750597	SNP1	YIL061C	-0.932782849405	DED1	YOR204W	0.623950267544
YHL039W	YHL039W	0.0	KTR7	YIL085C	-0.654653750597	YRB2	YIL063C	-0.804782849405	WTM1	YOR230W	0.355950267544
ECM34	YHL043W	0.0	AIM19	YIL087C	-0.218653750597	FIS1	YIL065C	-0.436782849405	YOR248W	YOR248W	-2.28704973246
SNP1	YIL061C	0.0	YIL089W	YIL089W	-0.963653750597	YIL067C	YIL067C	-0.174782849405	CLP1	YOR250C	0.712950267544
YRB2	YIL063C	0.0	YIL091C	YIL091C	-0.876653750597	KTR7	YIL085C	-0.344782849405	TMA16	YOR252W	0.315950267544
FIS1	YIL065C	0.0	RSM25	YIL093C	0.152346249403	AIM19	YIL087C	-0.290782849405	SEC63	YOR254C	1.43995026754
YIL067C	YIL067C	0.0	SEC24	YIL109C	1.2913462494	YIL089W	YIL089W	-1.0117828494	PET20	YPL159C	0.694950267544
RPS24B	YIL069C	0.0	PRM5	YIL117C	0.0233462494033	YIL091C	YIL091C	-0.566782849405	SVS1	YPL163C	0.532950267544
PCI8	YIL071C	0.0	RPL16A	YIL133C	-0.978653750597	RSM25	YIL093C	-0.251782849405	SSO1	YPL232W	0.413950267544
KTR7	YIL085C	0.0	REV7	YIL139C	0.393346249403	SEC24	YIL109C	0.951217150595	TFP3	YPL234C	0.144950267544
AIM19	YIL087C	0.0	SSL2	YIL143C	0.273346249403	NUP159	YIL115C	-0.0797828494046	ERV46	YAL042W	1.45495026754
YIL089W	YIL089W	0.0	YJL225C	YJL225C	-0.330653750597	PRM5	YIL117C	0.0862171505954	SUP45	YBR143C	0.137950267544
YIL091C	YIL091C	0.0	MPP10	YJR002W	-0.564653750597	RPL16A	YIL133C	-0.465782849405	YSY6	YBR162W-A	-0.125049732456
RSM25	YIL093C	0.0	SAG1	YJR004C	0.850346249403	TMA108	YIL137C	0.155217150595	PGI1	YBR196C	0.706950267544
NUP159	YIL115C	0.0	YJR008W	YJR008W	0.450346249403	REV7	YIL139C	0.425217150595	SDS24	YBR214W	1.32695026754
RPI1	YIL119C	0.0	SPC1	YJR010C-A	-0.166653750597	SSL2	YIL143C	0.155217150595	PSA1	YDL055C	-0.121049732456
RPL16A	YIL133C	0.0	BNA1	YJR025C	-0.0656537505967	YJL225C	YJL225C	-0.196782849405	RPL31A	YDL075W	-1.43904973246
TMA108	YIL137C	0.0	YJR027W	YJR027W	-0.403653750597	MPP10	YJR002W	-0.00978284940455	PMT5	YDL093W	-1.06004973246
REV7	YIL139C	0.0	YJR029W	YJR029W	-0.182653750597	POL31	YJR006W	-0.312782849405	PMT1	YDL095W	0.605950267544
SSL2	YIL143C	0.0	GEA1	YJR031C	-0.299653750597	YJR008W	YJR008W	0.523217150595	HTA1	YDR225W	-1.37304973246
YJL225C	YJL225C	0.0	RAV1	YJR033C	0.335346249403	SPC1	YJR010C-A	0.179217150595	URA3	YEL021W	0.766950267544
SAG1	YJR004C	0.0	ANB1	YJR047C	-0.0906537505967	YJR027W	YJR027W	0.00621715059545	CUP5	YEL027W	-0.164049732456
YJR008W	YJR008W	0.0	OSM1	YJR051W	-0.0276537505967	YJR029W	YJR029W	-0.0547828494046	PAU2	YEL049W	1.59695026754
SPC1	YJR010C-A	0.0	YJR071W	YJR071W	0.896346249403	GEA1	YJR031C	-0.276782849405	DSF1	YEL070W	0.907950267544
YJR027W	YJR027W	0.0	HOC1	YJR075W	0.252346249403	ANB1	YJR047C	-0.0357828494046	YFR024C	YFR024C	1.19595026754
YJR029W	YJR029W	0.0	MIR1	YJR077C	0.155346249403	OSM1	YJR051W	-0.0657828494046	PMA1	YGL008C	-0.138049732456
GEA1	YJR031C	0.0	EAF6	YJR082C	-0.578653750597	HIT1	YJR055W	1.0752171506	RPL30	YGL030W	-1.31204973246
RAV1	YJR033C	0.0	URA1	YKL216W	-1.9806537506	CDC8	YJR057W	0.140217150595	HXT5	YHR096C	3.88395026754
ANB1	YJR047C	0.0	SRY1	YKL218C	-1.5716537506	YJR071W	YJR071W	0.525217150595	YJL064W	YJL064W	0.979950267544
OSM1	YJR051W	0.0	FRE2	YKL220C	0.376346249403	HOC1	YJR075W	-0.00278284940455	TEF4	YKL081W	-0.573049732456
HIT1	YJR055W	0.0	PAU16	YKL224C	0.697346249403	MIR1	YJR077C	0.117217150595	CWP2	YKL096W-A	-0.737049732456
CDC8	YJR057W	0.0	VPS1	YKR001C	0.666346249403	URA1	YKL216W	-1.6047828494	RAD5	YLR032W	0.264950267544
YJR071W	YJR071W	0.0	IRS4	YKR019C	-0.147653750597	SRY1	YKL218C	-1.0757828494	YLR035C-A	YLR035C-A	0.335950267544
HOC1	YJR075W	0.0	ALY1	YKR021W	-0.0436537505967	FRE2	YKL220C	-0.233782849405	RPL22A	YLR061W	-0.564049732456
EAF6	YJR082C	0.0	YKR023W	YKR023W	0.164346249403	IRS4	YKR019C	-0.0997828494046	CCW14	YLR390W-A	0.421950267544
URA1	YKL216W	0.0	RPC37	YKR025W	0.103346249403	YKR023W	YKR023W	0.191217150595	YLR410W-A	YLR410W-A	1.73995026754
SRY1	YKL218C	0.0	KAE1	YKR038C	-0.148653750597	RPC37	YKR025W	0.170217150595	TSR2	YLR435W	0.526950267544
FRE2	YKL220C	0.0	YKR040C	YKR040C	-0.193653750597	KAE1	YKR038C	0.122217150595	YMR173W-A	YMR173W-A	3.06995026754
PAU16	YKL224C	0.0	UTH1	YKR042W	-0.230653750597	UTH1	YKR042W	-0.234782849405	YNL190W	YNL190W	0.878950267544
YKR017C	YKR017C	0.0	UIP5	YKR044W	-0.773653750597	UIP5	YKR044W	-0.448782849405	GRE2	YOL151W	3.26595026754
IRS4	YKR019C	0.0	PET10	YKR046C	1.6063462494	PET10	YKR046C	0.775217150595	PAU20	YOL161C	1.60195026754
YKR023W	YKR023W	0.0	NAP1	YKR048C	0.00834624940335	NAP1	YKR048C	0.192217150595	TIR2	YOR010C	0.633950267544
RPC37	YKR025W	0.0	TFA2	YKR062W	0.248346249403	TFA2	YKR062W	0.493217150595	YOR012W	YOR012W	1.66095026754
KAE1	YKR038C	0.0	YKR070W	YKR070W	0.0303462494033	OAF3	YKR064W	0.275217150595	MSS18	YPR134W	1.28895026754
UTH1	YKR042W	0.0	NOP56	YLR197W	-0.847653750597	CCP1	YKR066C	0.558217150595	YPR137C-B	YPR137C-B	0.610950267544
UIP5	YKR044W	0.0	PBA1	YLR199C	0.390346249403	BET3	YKR068C	0.744217150595	PTC3	YBL056W	0.521950267544
PET10	YKR046C	0.0	COQ9	YLR201C	0.0723462494033	YKR070W	YKR070W	0.241217150595	YBL101W-A	YBL101W-A	1.72995026754
NAP1	YKR048C	0.0	MSS51	YLR203C	0.566346249403	NOP56	YLR197W	0.118217150595	YBL107W-A	YBL107W-A	0.714950267544
OAF3	YKR064W	0.0	HMX1	YLR205C	0.341346249403	PBA1	YLR199C	0.563217150595	IPP1	YBR011C	0.304950267544
CCP1	YKR066C	0.0	RSA3	YLR221C	-0.936653750597	COQ9	YLR201C	0.100217150595	YBR012W-A	YBR012W-A	0.0899502675443
BET3	YKR068C	0.0	IFH1	YLR223C	0.00834624940335	MSS51	YLR203C	0.291217150595	LEU2	YCL018W	0.468950267544
YKR070W	YKR070W	0.0	YLR225C	YLR225C	0.439346249403	HMX1	YLR205C	-0.0847828494046	YCL020W	YCL020W	1.82595026754
SIS2	YKR072C	0.0	YLR227W-B	YLR227W-B	-0.0346537505967	HRD3	YLR207W	0.818217150595	PDI1	YCL043C	1.90195026754
NOP56	YLR197W	0.0	CDC42	YLR229C	-0.0256537505967	IFH1	YLR223C	0.151217150595	SSB1	YDL229W	-0.862049732456
PBA1	YLR199C	0.0	CDD1	YLR245C	-0.0196537505967	YLR225C	YLR225C	0.513217150595	MRH1	YDR033W	0.161950267544
COQ9	YLR201C	0.0	IRC20	YLR247C	0.462346249403	YLR227W-B	YLR227W-B	0.541217150595	NRG1	YDR043C	2.27395026754
MSS51	YLR203C	0.0	YEF3	YLR249W	-1.1516537506	YLR243W	YLR243W	0.0882171505954	HXT7	YDR342C	1.26895026754
HMX1	YLR205C	0.0	BOP2	YLR267W	0.470346249403	CDD1	YLR245C	-0.318782849405	SVF1	YDR346C	0.160950267544
HRD3	YLR207W	0.0	VPS9	YML097C	-0.0166537505967	YEF3	YLR249W	-0.274782849405	YDR365W-B	YDR365W-B	0.910950267544
RSA3	YLR221C	0.0	NUP188	YML103C	0.658346249403	YLR253W	YLR253W	0.0762171505954	RPL23B	YER117W	-1.35304973246
IFH1	YLR223C	0.0	SEC65	YML105C	-0.0716537505967	NUP188	YML103C	1.2282171506	YER137C-A	YER137C-A	-0.0650497324557
YLR225C	YLR225C	0.0	NGL3	YML118W	0.127346249403	SEC65	YML105C	0.102217150595	YER138W-A	YER138W-A	0.296950267544
YLR227W-B	YLR227W-B	0.0	NDI1	YML120C	0.641346249403	TUB3	YML124C	0.364217150595	YER159C-A	YER159C-A	-0.0680497324557
CDC42	YLR229C	0.0	MSC1	YML128C	5.1873462494	MSC1	YML128C	2.8292171506	RPL14B	YHL001W	-1.33704973246
YLR243W	YLR243W	0.0	ADI1	YMR009W	-0.426653750597	HXT2	YMR011W	-0.0597828494046	RHR2	YIL053W	1.33595026754
IRC20	YLR247C	0.0	HXT2	YMR011W	-0.281653750597	SEC59	YMR013C	1.2732171506	SSC1	YJR045C	1.48895026754
YEF3	YLR249W	0.0	SEC59	YMR013C	1.4963462494	ERG5	YMR015C	-0.316782849405	RPL37A	YLR185W	-1.33704973246
SYM1	YLR251W	0.0	ERG5	YMR015C	-0.159653750597	SPO20	YMR017W	0.0132171505954	YLR256W-A	YLR256W-A	-0.130049732456
YLR253W	YLR253W	0.0	SPO20	YMR017W	0.137346249403	STB4	YMR019W	-0.121782849405	ERO1	YML130C	3.62295026754
PIG1	YLR273C	0.0	STB4	YMR019W	-0.0456537505967	YMR034C	YMR034C	0.312217150595	PBI2	YNL015W	2.22595026754
VPS9	YML097C	0.0	CCS1	YMR038C	-0.0476537505967	CCS1	YMR038C	0.0342171505954	YOR192C-B	YOR192C-B	0.577950267544
ARG81	YML099C	0.0	YET2	YMR040W	2.7883462494	YET2	YMR040W	3.2962171506	RPL33B	YOR234C	-1.17404973246
YML102C-A	YML102C-A	0.0	PAU19	YMR325W	0.658346249403	PAU19	YMR325W	0.468217150595	RPL1A	YPL220W	-1.29304973246
NUP188	YML103C	0.0	DOM34	YNL001W	-0.222653750597	DOM34	YNL001W	0.200217150595	AI5_ALPHA	Q0070	0.688950267544
SEC65	YML105C	0.0	PET8	YNL003C	-0.100653750597	PET8	YNL003C	-0.210782849405	ATP8	Q0080	0.0729502675443
NGL3	YML118W	0.0	MRP7	YNL005C	0.109346249403	MRP7	YNL005C	0.242217150595	VMA2	YBR127C	0.202950267544
TUB3	YML124C	0.0	SIS1	YNL007C	1.2693462494	SIS1	YNL007C	1.1932171506	CCZ1	YBR131W	0.730950267544
ERG13	YML126C	0.0	FAP1	YNL023C	-0.334653750597	FAP1	YNL023C	0.232217150595	DUR1-2	YBR208C	0.767950267544
MSC1	YML128C	0.0	SSN8	YNL025C	0.507346249403	KTR5	YNL029C	-0.151782849405	RPS29B	YDL061C	-1.04504973246
HXT2	YMR011W	0.0	CRZ1	YNL027W	0.391346249403	HHT2	YNL031C	-1.6387828494	COX9	YDL067C	0.698950267544
