data/A+E/000.gpr			data/A+E/030.gpr			data/A+E/060.gpr			data/A+E/180.gpr			
SNT1	YCR033W	0.0	PHO87	YCR037C	-0.582398096243	AIM6	YDL237W	1.16021274038	CWH43	YCR017C	1.32249845031
RRP43	YCR035C	0.0	MATALPHA2	YCR039C	0.464601903757	ADY3	YDL239C	1.25921274038	YCR018C-A	YCR018C-A	1.41049845031
PHO87	YCR037C	0.0	YPD1	YDL235C	0.799601903757	AAD4	YDL243C	1.22521274038	RIM1	YCR028C-A	1.01849845031
MATALPHA2	YCR039C	0.0	AIM6	YDL237W	0.0966019037574	HXT15	YDL245C	0.599212740383	RPS14A	YCR031C	-2.35150154969
YPD1	YDL235C	0.0	ADY3	YDL239C	0.577601903757	SNQ2	YDR011W	1.08921274038	SNT1	YCR033W	-0.620501549688
AIM6	YDL237W	0.0	AAD4	YDL243C	0.423601903757	KCS1	YDR017C	0.956212740383	RRP43	YCR035C	0.277498450312
ADY3	YDL239C	0.0	HXT15	YDL245C	0.229601903757	GCV1	YDR019C	-1.03678725962	PHO87	YCR037C	0.973498450312
YDL241W	YDL241W	0.0	SNQ2	YDR011W	0.470601903757	YDR034C-D	YDR034C-D	2.18821274038	MATALPHA2	YCR039C	1.90549845031
AAD4	YDL243C	0.0	PSF1	YDR013W	-0.388398096243	ARO3	YDR035W	1.84421274038	YPD1	YDL235C	1.84849845031
HXT15	YDL245C	0.0	KCS1	YDR017C	0.485601903757	KRS1	YDR037W	0.688212740383	AIM6	YDL237W	1.51649845031
SNQ2	YDR011W	0.0	GCV1	YDR019C	-2.37639809624	ENA2	YDR039C	0.010212740383	ADY3	YDL239C	2.04149845031
PSF1	YDR013W	0.0	FAL1	YDR021W	-0.400398096243	RSM10	YDR041W	0.789212740383	YDL241W	YDL241W	0.510498450312
KCS1	YDR017C	0.0	YDR034C-D	YDR034C-D	1.66960190376	PST1	YDR055W	1.21221274038	AAD4	YDL243C	1.88249845031
GCV1	YDR019C	0.0	ARO3	YDR035W	1.48960190376	YOS9	YDR057W	1.25121274038	HXT15	YDL245C	0.580498450312
FAL1	YDR021W	0.0	KRS1	YDR037W	0.238601903757	UBC5	YDR059C	1.27621274038	SNQ2	YDR011W	2.51249845031
YDR034C-D	YDR034C-D	0.0	ENA2	YDR039C	-0.697398096243	YDR061W	YDR061W	1.03521274038	PSF1	YDR013W	1.20149845031
ARO3	YDR035W	0.0	RSM10	YDR041W	-0.225398096243	AIM7	YDR063W	1.28821274038	YDR015C	YDR015C	1.13949845031
KRS1	YDR037W	0.0	PST1	YDR055W	-0.248398096243	RRG1	YDR065W	0.826212740383	KCS1	YDR017C	1.14349845031
ENA2	YDR039C	0.0	YOS9	YDR057W	0.139601903757	YDR352W	YDR352W	0.802212740383	GCV1	YDR019C	0.736498450312
RSM10	YDR041W	0.0	UBC5	YDR059C	-0.332398096243	TRP4	YDR354W	1.43321274038	FAL1	YDR021W	0.789498450312
PST1	YDR055W	0.0	YDR061W	YDR061W	0.108601903757	SPC110	YDR356W	0.652212740383	YDR034C-A	YDR034C-A	1.62549845031
YOS9	YDR057W	0.0	AIM7	YDR063W	-0.212398096243	GGA1	YDR358W	1.42121274038	YDR034C-D	YDR034C-D	1.51549845031
UBC5	YDR059C	0.0	RRG1	YDR065W	-0.287398096243	TFC6	YDR362C	1.82221274038	ARO3	YDR035W	1.83349845031
YDR061W	YDR061W	0.0	YDR352W	YDR352W	-0.0103980962426	FRQ1	YDR373W	1.52021274038	KRS1	YDR037W	1.20349845031
AIM7	YDR063W	0.0	TRP4	YDR354W	0.792601903757	BCS1	YDR375C	1.53821274038	ENA2	YDR039C	0.705498450312
RRG1	YDR065W	0.0	SPC110	YDR356W	0.198601903757	ATP17	YDR377W	-0.256787259617	RSM10	YDR041W	0.912498450312
YDR352W	YDR352W	0.0	GGA1	YDR358W	0.493601903757	RGA2	YDR379W	0.921212740383	PST1	YDR055W	1.69949845031
TRP4	YDR354W	0.0	TFC6	YDR362C	1.25960190376	YRA1	YDR381W	1.49621274038	YOS9	YDR057W	2.37049845031
SPC110	YDR356W	0.0	FRQ1	YDR373W	1.07460190376	NKP1	YDR383C	1.24521274038	UBC5	YDR059C	2.74949845031
GGA1	YDR358W	0.0	BCS1	YDR375C	0.684601903757	NCB2	YDR397C	0.892212740383	YDR061W	YDR061W	1.67749845031
TFC6	YDR362C	0.0	ATP17	YDR377W	-1.11239809624	HPT1	YDR399W	-0.968787259617	AIM7	YDR063W	1.47549845031
FRQ1	YDR373W	0.0	RGA2	YDR379W	0.0786019037574	MRP20	YDR405W	1.32321274038	RRG1	YDR065W	1.25949845031
BCS1	YDR375C	0.0	YRA1	YDR381W	1.05460190376	TRS120	YDR407C	1.49721274038	YDR352W	YDR352W	0.818498450312
ATP17	YDR377W	0.0	NKP1	YDR383C	0.777601903757	ARO80	YDR421W	1.40221274038	TRP4	YDR354W	1.99249845031
RGA2	YDR379W	0.0	NCB2	YDR397C	0.100601903757	CAD1	YDR423C	1.70621274038	SPC110	YDR356W	0.955498450312
YRA1	YDR381W	0.0	HPT1	YDR399W	-1.65639809624	SNX41	YDR425W	1.92321274038	GGA1	YDR358W	2.16549845031
NKP1	YDR383C	0.0	MRP20	YDR405W	-0.115398096243	RPN9	YDR427W	1.95621274038	OPI7	YDR360W	1.35549845031
NCB2	YDR397C	0.0	TRS120	YDR407C	0.724601903757	TIF35	YDR429C	0.249212740383	TFC6	YDR362C	1.93849845031
HPT1	YDR399W	0.0	ARO80	YDR421W	0.262601903757	PUP3	YER094C	1.42921274038	FRQ1	YDR373W	1.90449845031
YDR401W	YDR401W	0.0	CAD1	YDR423C	0.653601903757	SHC1	YER096W	1.14021274038	BCS1	YDR375C	2.68749845031
DIT1	YDR403W	0.0	SNX41	YDR425W	1.11560190376	UBP9	YER098W	1.21621274038	ATP17	YDR377W	0.477498450312
MRP20	YDR405W	0.0	RPN9	YDR427W	1.20460190376	UBC6	YER100W	1.15521274038	RGA2	YDR379W	1.63849845031
TRS120	YDR407C	0.0	TIF35	YDR429C	-0.303398096243	RPS8B	YER102W	-2.60378725962	YRA1	YDR381W	0.654498450312
ARO80	YDR421W	0.0	PUP3	YER094C	0.361601903757	RTT105	YER104W	-1.59578725962	NKP1	YDR383C	-0.0815015496876
CAD1	YDR423C	0.0	SHC1	YER096W	0.408601903757	AVT6	YER119C	0.436212740383	NCB2	YDR397C	0.784498450312
SNX41	YDR425W	0.0	UBP9	YER098W	0.871601903757	SCS2	YER120W	-0.159787259617	HPT1	YDR399W	-0.658501549688
RPN9	YDR427W	0.0	UBC6	YER100W	0.748601903757	GLO3	YER122C	0.520212740383	YDR401W	YDR401W	0.422498450312
TIF35	YDR429C	0.0	RPS8B	YER102W	-1.80139809624	DSE1	YER124C	0.844212740383	DIT1	YDR403W	2.37249845031
PUP3	YER094C	0.0	RTT105	YER104W	-1.82539809624	NSA2	YER126C	-0.117787259617	MRP20	YDR405W	2.08849845031
SHC1	YER096W	0.0	AVT6	YER119C	-0.483398096243	YER128W	YER128W	0.531212740383	TRS120	YDR407C	2.33549845031
UBP9	YER098W	0.0	SCS2	YER120W	-0.393398096243	MAG1	YER142C	1.51621274038	ARO80	YDR421W	2.63249845031
UBC6	YER100W	0.0	GLO3	YER122C	0.0336019037574	UBP5	YER144C	0.315212740383	CAD1	YDR423C	1.99649845031
RPS8B	YER102W	0.0	DSE1	YER124C	-0.528398096243	SPT15	YER148W	0.722212740383	SNX41	YDR425W	3.12949845031
RTT105	YER104W	0.0	NSA2	YER126C	-0.787398096243	SPI1	YER150W	2.84421274038	RPN9	YDR427W	1.94249845031
AVT6	YER119C	0.0	YER128W	YER128W	-0.334398096243	YER163C	YER163C	0.419212740383	TIF35	YDR429C	0.312498450312
SCS2	YER120W	0.0	YER140W	YER140W	0.0696019037574	PAB1	YER165W	0.592212740383	PUP3	YER094C	1.50849845031
GLO3	YER122C	0.0	MAG1	YER142C	0.620601903757	BCK2	YER167W	0.776212740383	SHC1	YER096W	2.11949845031
DSE1	YER124C	0.0	UBP5	YER144C	-0.519398096243	RPH1	YER169W	0.395212740383	UBP9	YER098W	1.94449845031
NSA2	YER126C	0.0	LSM5	YER146W	-0.628398096243	RAD3	YER171W	0.565212740383	UBC6	YER100W	1.64049845031
YER128W	YER128W	0.0	SPT15	YER148W	-0.0693980962426	INO80	YGL150C	1.42221274038	RPS8B	YER102W	-2.66950154969
YER140W	YER140W	0.0	SPI1	YER150W	1.15260190376	AIM14	YGL160W	1.12721274038	RTT105	YER104W	-1.34150154969
MAG1	YER142C	0.0	YER163C	YER163C	-0.898398096243	YGL176C	YGL176C	0.846212740383	AVT6	YER119C	0.719498450312
UBP5	YER144C	0.0	PAB1	YER165W	0.333601903757	MPT5	YGL178W	0.598212740383	SCS2	YER120W	-0.534501549688
LSM5	YER146W	0.0	BCK2	YER167W	0.175601903757	ATG1	YGL180W	1.97621274038	GLO3	YER122C	0.635498450312
SPT15	YER148W	0.0	RPH1	YER169W	0.0596019037574	STR3	YGL184C	2.92421274038	DSE1	YER124C	1.96749845031
SPI1	YER150W	0.0	RAD3	YER171W	0.0386019037574	YIP4	YGL198W	0.558212740383	NSA2	YER126C	0.418498450312
YER163C	YER163C	0.0	RAD24	YER173W	1.20960190376	EMP24	YGL200C	1.24221274038	YER128W	YER128W	1.17549845031
PAB1	YER165W	0.0	INO80	YGL150C	0.934601903757	ARO8	YGL202W	1.99921274038	YER140W	YER140W	1.37549845031
BCK2	YER167W	0.0	LYS5	YGL154C	-0.240398096243	YGL204C	YGL204C	1.61221274038	MAG1	YER142C	1.90749845031
RPH1	YER169W	0.0	AMS1	YGL156W	-0.156398096243	CHC1	YGL206C	0.895212740383	UBP5	YER144C	1.10649845031
RAD3	YER171W	0.0	AIM14	YGL160W	0.421601903757	SIP2	YGL208W	0.503212740383	SPT15	YER148W	0.241498450312
RAD24	YER173W	0.0	BUD13	YGL174W	0.259601903757	SDT1	YGL224C	1.41521274038	SPI1	YER150W	3.28649845031
INO80	YGL150C	0.0	YGL176C	YGL176C	0.0786019037574	OST5	YGL226C-A	0.197212740383	YER163C	YER163C	1.55449845031
LYS5	YGL154C	0.0	MPT5	YGL178W	-0.0863980962426	VID30	YGL227W	0.847212740383	PAB1	YER165W	0.121498450312
AMS1	YGL156W	0.0	ATG1	YGL180W	1.07960190376	SAP4	YGL229C	2.01721274038	BCK2	YER167W	1.13549845031
AIM14	YGL160W	0.0	STR3	YGL184C	1.83160190376	EMC4	YGL231C	0.661212740383	RPH1	YER169W	0.732498450312
BUD13	YGL174W	0.0	YIP4	YGL198W	-1.19239809624	APL6	YGR261C	1.07521274038	RAD3	YER171W	1.16149845031
YGL176C	YGL176C	0.0	EMP24	YGL200C	0.0956019037574	FOL2	YGR267C	1.48321274038	RAD24	YER173W	2.45349845031
MPT5	YGL178W	0.0	ARO8	YGL202W	1.43760190376	YGR269W	YGR269W	1.19221274038	INO80	YGL150C	1.70249845031
ATG1	YGL180W	0.0	YGL204C	YGL204C	0.837601903757	ZUO1	YGR285C	0.497212740383	LYS5	YGL154C	2.54249845031
STR3	YGL184C	0.0	CHC1	YGL206C	-0.0443980962426	PRS3	YHL011C	-0.564787259617	AMS1	YGL156W	1.35449845031
YIP4	YGL198W	0.0	SIP2	YGL208W	-0.230398096243	RPS20	YHL015W	-2.54578725962	RCK1	YGL158W	1.73949845031
EMP24	YGL200C	0.0	EDC1	YGL222C	1.05260190376	RPL8A	YHL033C	-3.48778725962	AIM14	YGL160W	1.71149845031
ARO8	YGL202W	0.0	SDT1	YGL224C	0.511601903757	SNP1	YIL061C	0.994212740383	BUD13	YGL174W	1.36449845031
YGL204C	YGL204C	0.0	OST5	YGL226C-A	-0.576398096243	YRB2	YIL063C	0.806212740383	YGL176C	YGL176C	0.853498450312
CHC1	YGL206C	0.0	VID30	YGL227W	0.168601903757	FIS1	YIL065C	0.765212740383	MPT5	YGL178W	1.08749845031
SIP2	YGL208W	0.0	SAP4	YGL229C	0.933601903757	YIL067C	YIL067C	1.15821274038	ATG1	YGL180W	3.34549845031
EDC1	YGL222C	0.0	EMC4	YGL231C	-0.456398096243	RPS24B	YIL069C	-2.49178725962	YGL182C	YGL182C	2.07349845031
SDT1	YGL224C	0.0	APL6	YGR261C	0.395601903757	PCI8	YIL071C	-1.61278725962	STR3	YGL184C	3.17649845031
OST5	YGL226C-A	0.0	SAY1	YGR263C	0.191601903757	KTR7	YIL085C	0.216212740383	YIP4	YGL198W	1.71749845031
VID30	YGL227W	0.0	FOL2	YGR267C	0.00160190375737	AIM19	YIL087C	0.094212740383	EMP24	YGL200C	0.762498450312
SAP4	YGL229C	0.0	YGR269W	YGR269W	0.429601903757	YIL091C	YIL091C	-0.294787259617	ARO8	YGL202W	1.96449845031
EMC4	YGL231C	0.0	ZUO1	YGR285C	0.0146019037574	SEC24	YIL109C	1.67321274038	YGL204C	YGL204C	1.96749845031
APL6	YGR261C	0.0	YGR287C	YGR287C	-0.0453980962426	COX5B	YIL111W	0.859212740383	CHC1	YGL206C	1.25349845031
SAY1	YGR263C	0.0	YHL009W-B	YHL009W-B	0.329601903757	NUP159	YIL115C	0.694212740383	SIP2	YGL208W	1.37649845031
FOL2	YGR267C	0.0	PRS3	YHL011C	-1.29539809624	PRM5	YIL117C	1.97621274038	EDC1	YGL222C	1.56649845031
YGR269W	YGR269W	0.0	RPS20	YHL015W	-1.61039809624	RPI1	YIL119C	0.285212740383	SDT1	YGL224C	2.41749845031
YGR283C	YGR283C	0.0	YHL017W	YHL017W	-1.37739809624	RPL16A	YIL133C	-3.02278725962	OST5	YGL226C-A	0.572498450312
ZUO1	YGR285C	0.0	APM2	YHL019C	-0.954398096243	VHS2	YIL135C	-0.415787259617	VID30	YGL227W	1.83449845031
YGR287C	YGR287C	0.0	RPL8A	YHL033C	-2.22239809624	TMA108	YIL137C	0.491212740383	SAP4	YGL229C	2.76349845031
YHL009W-B	YHL009W-B	0.0	VMR1	YHL035C	-1.81439809624	REV7	YIL139C	0.788212740383	EMC4	YGL231C	1.30949845031
PRS3	YHL011C	0.0	YHL039W	YHL039W	-0.849398096243	SSL2	YIL143C	0.969212740383	YGR259C	YGR259C	1.63249845031
OTU2	YHL013C	0.0	YRB2	YIL063C	-0.465398096243	YJL225C	YJL225C	-0.364787259617	APL6	YGR261C	1.99249845031
RPS20	YHL015W	0.0	FIS1	YIL065C	0.0356019037574	MPP10	YJR002W	-0.419787259617	SAY1	YGR263C	1.76949845031
YHL017W	YHL017W	0.0	YIL067C	YIL067C	0.346601903757	SAG1	YJR004C	0.835212740383	FOL2	YGR267C	2.12549845031
APM2	YHL019C	0.0	RPS24B	YIL069C	-2.31239809624	POL31	YJR006W	0.054212740383	YGR269W	YGR269W	1.46949845031
RPL8A	YHL033C	0.0	PCI8	YIL071C	-1.85939809624	YJR008W	YJR008W	0.300212740383	YGR283C	YGR283C	0.789498450312
VMR1	YHL035C	0.0	KTR7	YIL085C	-0.511398096243	SPC1	YJR010C-A	0.191212740383	ZUO1	YGR285C	0.183498450312
YHL037C	YHL037C	0.0	AIM19	YIL087C	-1.24339809624	BNA1	YJR025C	2.93921274038	YGR287C	YGR287C	1.22749845031
YHL039W	YHL039W	0.0	YIL089W	YIL089W	-0.370398096243	YJR027W	YJR027W	1.02721274038	YGR291C	YGR291C	1.08349845031
ECM34	YHL043W	0.0	YIL091C	YIL091C	-0.794398096243	YJR029W	YJR029W	1.56421274038	YHL009W-B	YHL009W-B	1.92649845031
SNP1	YIL061C	0.0	SEC24	YIL109C	1.30560190376	GEA1	YJR031C	1.56721274038	PRS3	YHL011C	0.136498450312
YRB2	YIL063C	0.0	COX5B	YIL111W	1.02860190376	RAV1	YJR033C	1.36721274038	OTU2	YHL013C	0.723498450312
FIS1	YIL065C	0.0	NUP159	YIL115C	-0.0403980962426	ANB1	YJR047C	-0.338787259617	RPS20	YHL015W	-2.17250154969
YIL067C	YIL067C	0.0	PRM5	YIL117C	0.787601903757	UTR1	YJR049C	0.533212740383	YHL017W	YHL017W	-0.161501549688
RPS24B	YIL069C	0.0	RPI1	YIL119C	-0.942398096243	OSM1	YJR051W	0.853212740383	APM2	YHL019C	0.149498450312
PCI8	YIL071C	0.0	RPL16A	YIL133C	-2.50139809624	BFA1	YJR053W	0.925212740383	RPL8A	YHL033C	-2.64250154969
KTR7	YIL085C	0.0	VHS2	YIL135C	-0.770398096243	HIT1	YJR055W	1.37321274038	VMR1	YHL035C	-0.350501549688
AIM19	YIL087C	0.0	TMA108	YIL137C	-0.371398096243	HOC1	YJR075W	0.818212740383	YHL037C	YHL037C	-0.421501549688
YIL089W	YIL089W	0.0	REV7	YIL139C	-0.238398096243	URA1	YKL216W	-2.89578725962	YHL039W	YHL039W	0.870498450312
YIL091C	YIL091C	0.0	SSL2	YIL143C	0.158601903757	SRY1	YKL218C	1.26021274038	ECM34	YHL043W	0.592498450312
RSM25	YIL093C	0.0	YJL225C	YJL225C	-1.42939809624	FRE2	YKL220C	1.05421274038	SNP1	YIL061C	1.40649845031
PRK1	YIL095W	0.0	MPP10	YJR002W	-1.05339809624	YKL222C	YKL222C	1.17121274038	YRB2	YIL063C	0.713498450312
SEC24	YIL109C	0.0	SAG1	YJR004C	-0.301398096243	PAU16	YKL224C	0.869212740383	FIS1	YIL065C	1.12549845031
COX5B	YIL111W	0.0	POL31	YJR006W	-0.947398096243	YKR017C	YKR017C	1.25721274038	YIL067C	YIL067C	1.33449845031
NUP159	YIL115C	0.0	YJR008W	YJR008W	-0.706398096243	IRS4	YKR019C	1.50821274038	RPS24B	YIL069C	-3.14550154969
PRM5	YIL117C	0.0	SPC1	YJR010C-A	-0.520398096243	ALY1	YKR021W	0.833212740383	PCI8	YIL071C	-1.76550154969
RPI1	YIL119C	0.0	BNA1	YJR025C	1.44660190376	YKR023W	YKR023W	0.805212740383	KTR7	YIL085C	0.482498450312
RPL16A	YIL133C	0.0	YJR027W	YJR027W	1.00260190376	RPC37	YKR025W	0.395212740383	AIM19	YIL087C	1.33649845031
VHS2	YIL135C	0.0	YJR029W	YJR029W	1.17060190376	KAE1	YKR038C	0.772212740383	YIL089W	YIL089W	0.492498450312
TMA108	YIL137C	0.0	GEA1	YJR031C	1.00260190376	UTH1	YKR042W	1.50521274038	YIL091C	YIL091C	-0.0425015496876
REV7	YIL139C	0.0	RAV1	YJR033C	0.743601903757	UIP5	YKR044W	1.62621274038	RSM25	YIL093C	1.10849845031
SSL2	YIL143C	0.0	ANB1	YJR047C	-0.543398096243	PET10	YKR046C	0.620212740383	PRK1	YIL095W	1.62549845031
YJL225C	YJL225C	0.0	UTR1	YJR049C	-0.0943980962426	NAP1	YKR048C	1.22921274038	SEC24	YIL109C	1.62449845031
MPP10	YJR002W	0.0	OSM1	YJR051W	-0.0683980962426	TFA2	YKR062W	0.961212740383	COX5B	YIL111W	0.893498450312
SAG1	YJR004C	0.0	BFA1	YJR053W	0.402601903757	OAF3	YKR064W	1.54821274038	SDP1	YIL113W	1.40749845031
POL31	YJR006W	0.0	HIT1	YJR055W	0.931601903757	CCP1	YKR066C	1.96221274038	NUP159	YIL115C	1.53249845031
YJR008W	YJR008W	0.0	YJR071W	YJR071W	-0.00239809624263	BET3	YKR068C	1.51821274038	PRM5	YIL117C	3.21649845031
SPC1	YJR010C-A	0.0	HOC1	YJR075W	0.0376019037574	YKR070W	YKR070W	0.697212740383	RPI1	YIL119C	1.02049845031
BNA1	YJR025C	0.0	URA1	YKL216W	-3.32839809624	NOP56	YLR197W	-1.07278725962	RPL16A	YIL133C	-2.71950154969
YJR027W	YJR027W	0.0	SRY1	YKL218C	-0.0323980962426	PBA1	YLR199C	1.03721274038	VHS2	YIL135C	-0.0315015496876
YJR029W	YJR029W	0.0	FRE2	YKL220C	0.0676019037574	COQ9	YLR201C	1.17921274038	TMA108	YIL137C	1.31849845031
GEA1	YJR031C	0.0	YKL222C	YKL222C	0.256601903757	MSS51	YLR203C	0.991212740383	REV7	YIL139C	0.968498450312
RAV1	YJR033C	0.0	PAU16	YKL224C	0.155601903757	HMX1	YLR205C	1.73621274038	SSL2	YIL143C	0.868498450312
ANB1	YJR047C	0.0	YKR017C	YKR017C	0.313601903757	HRD3	YLR207W	1.91921274038	YJL225C	YJL225C	0.944498450312
UTR1	YJR049C	0.0	IRS4	YKR019C	0.896601903757	RSA3	YLR221C	0.192212740383	MPP10	YJR002W	0.181498450312
OSM1	YJR051W	0.0	ALY1	YKR021W	0.976601903757	IFH1	YLR223C	0.217212740383	SAG1	YJR004C	1.86349845031
BFA1	YJR053W	0.0	YKR023W	YKR023W	0.317601903757	YLR225C	YLR225C	1.85321274038	POL31	YJR006W	0.787498450312
HIT1	YJR055W	0.0	RPC37	YKR025W	-0.137398096243	YLR227W-B	YLR227W-B	1.55221274038	YJR008W	YJR008W	0.841498450312
CDC8	YJR057W	0.0	KAE1	YKR038C	-0.0743980962426	CDC42	YLR229C	1.24021274038	SPC1	YJR010C-A	-0.0285015496876
YJR071W	YJR071W	0.0	YKR040C	YKR040C	0.177601903757	YLR243W	YLR243W	1.47921274038	YJR023C	YJR023C	1.02449845031
HOC1	YJR075W	0.0	UTH1	YKR042W	1.07760190376	CDD1	YLR245C	0.928212740383	BNA1	YJR025C	3.63249845031
MIR1	YJR077C	0.0	UIP5	YKR044W	1.36360190376	IRC20	YLR247C	1.23021274038	YJR027W	YJR027W	1.86249845031
URA1	YKL216W	0.0	PET10	YKR046C	-0.697398096243	YEF3	YLR249W	-1.73978725962	YJR029W	YJR029W	1.30349845031
SRY1	YKL218C	0.0	NAP1	YKR048C	0.276601903757	SYM1	YLR251W	-0.642787259617	GEA1	YJR031C	1.18549845031
FRE2	YKL220C	0.0	TFA2	YKR062W	-0.275398096243	YLR253W	YLR253W	0.593212740383	RAV1	YJR033C	1.83849845031
YKL222C	YKL222C	0.0	OAF3	YKR064W	0.169601903757	NEJ1	YLR265C	-0.099787259617	ANB1	YJR047C	-0.758501549688
PAU16	YKL224C	0.0	CCP1	YKR066C	0.421601903757	BOP2	YLR267W	1.08321274038	UTR1	YJR049C	0.623498450312
