data/control.1/000.gpr			data/control.1/030.gpr			data/control.1/060.gpr			data/control.1/180.gpr			
UBP13	YBL067C	0.0	UBP13	YBL067C	0.267811471018	UBP13	YBL067C	-0.209142874253	UBP13	YBL067C	0.0574840021118
AST1	YBL069W	0.0	AST1	YBL069W	-0.0351885289817	AST1	YBL069W	-0.229142874253	AST1	YBL069W	0.426484002112
YBL073W	YBL073W	0.0	YBL073W	YBL073W	0.00281147101826	SSA3	YBL075C	-0.0581428742529	SSA3	YBL075C	0.334484002112
SSA3	YBL075C	0.0	SSA3	YBL075C	0.749811471018	MAP2	YBL091C	-0.0281428742529	MAP2	YBL091C	-0.112515997888
MAP2	YBL091C	0.0	MAP2	YBL091C	0.0448114710183	RPL32	YBL092W	-0.251142874253	RPL32	YBL092W	-0.360515997888
RPL32	YBL092W	0.0	RPL32	YBL092W	0.0308114710183	YBL094C	YBL094C	-0.318142874253	YBL094C	YBL094C	-0.668515997888
YBL094C	YBL094C	0.0	YBL094C	YBL094C	0.0448114710183	YBL096C	YBL096C	-0.105142874253	YBL096C	YBL096C	-0.336515997888
YBL096C	YBL096C	0.0	YBL096C	YBL096C	-0.185188528982	BNA4	YBL098W	-0.138142874253	BNA4	YBL098W	0.276484002112
BNA4	YBL098W	0.0	BNA4	YBL098W	0.381811471018	YBL100C	YBL100C	-0.0121428742529	YBL100C	YBL100C	0.353484002112
YBL100C	YBL100C	0.0	YBL100C	YBL100C	0.0668114710183	YBL112C	YBL112C	0.241857125747	YBL112C	YBL112C	0.145484002112
YBL112C	YBL112C	0.0	YBL112C	YBL112C	0.360811471018	NTH2	YBR001C	-0.454142874253	NTH2	YBR001C	-0.659515997888
NTH2	YBR001C	0.0	NTH2	YBR001C	0.167811471018	COQ1	YBR003W	0.0138571257471	COQ1	YBR003W	0.251484002112
COQ1	YBR003W	0.0	COQ1	YBR003W	0.295811471018	RCR1	YBR005W	0.501857125747	RCR1	YBR005W	0.341484002112
RCR1	YBR005W	0.0	RCR1	YBR005W	0.653811471018	DSF2	YBR007C	0.0238571257471	DSF2	YBR007C	0.0574840021118
DSF2	YBR007C	0.0	DSF2	YBR007C	0.132811471018	HHF1	YBR009C	-0.116142874253	HHF1	YBR009C	-0.219515997888
HHF1	YBR009C	0.0	HHF1	YBR009C	0.0188114710183	FUR4	YBR021W	-0.184142874253	FUR4	YBR021W	-0.373515997888
FUR4	YBR021W	0.0	FUR4	YBR021W	0.0558114710183	CHS3	YBR023C	-0.0401428742529	OLA1	YBR025C	0.146484002112
CHS3	YBR023C	0.0	CHS3	YBR023C	0.149811471018	OLA1	YBR025C	-0.328142874253	YBR027C	YBR027C	-0.0135159978882
OLA1	YBR025C	0.0	OLA1	YBR025C	0.134811471018	YBR027C	YBR027C	-0.0911428742529	CDS1	YBR029C	0.679484002112
YBR027C	YBR027C	0.0	YBR027C	YBR027C	0.516811471018	CDS1	YBR029C	0.0268571257471	RPL4A	YBR031W	-0.123515997888
CDS1	YBR029C	0.0	CDS1	YBR029C	0.151811471018	RPL4A	YBR031W	-0.237142874253	RRP7	YCL031C	-0.331515997888
RPL4A	YBR031W	0.0	RPL4A	YBR031W	0.0288114710183	RRP7	YCL031C	-0.0111428742529	MXR2	YCL033C	0.464484002112
RRP7	YCL031C	0.0	RRP7	YCL031C	0.000811471018263	MXR2	YCL033C	0.324857125747	GRX1	YCL035C	0.660484002112
MXR2	YCL033C	0.0	MXR2	YCL033C	0.495811471018	GRX1	YCL035C	0.711857125747	SRO9	YCL037C	0.182484002112
GRX1	YCL035C	0.0	GRX1	YCL035C	0.407811471018	SRO9	YCL037C	-0.165142874253	GID7	YCL039W	0.435484002112
SRO9	YCL037C	0.0	SRO9	YCL037C	-0.112188528982	GID7	YCL039W	0.200857125747	YCL056C	YCL056C	0.0504840021118
GID7	YCL039W	0.0	GID7	YCL039W	0.308811471018	YCL041C	YCL041C	0.333857125747	MRC1	YCL061C	-0.426515997888
YCL056C	YCL056C	0.0	YCL056C	YCL056C	0.0288114710183	YCL056C	YCL056C	0.0548571257471	CHA1	YCL064C	0.0514840021118
MRC1	YCL061C	0.0	MRC1	YCL061C	0.104811471018	MRC1	YCL061C	0.124857125747	HMLALPHA1	YCL066W	0.299484002112
