data/B+H/000.gpr			data/B+H/030.gpr			data/B+H/060.gpr			data/B+H/180.gpr			
UBP13	YBL067C	0.0	AST1	YBL069W	-0.373149848326	UBP13	YBL067C	-0.632069427899	UBP13	YBL067C	-0.643009223861
SSA3	YBL075C	0.0	SSA3	YBL075C	0.115850151674	YBL073W	YBL073W	1.0869305721	AST1	YBL069W	-0.409009223861
MAP2	YBL091C	0.0	MAP2	YBL091C	0.0198501516738	MAP2	YBL091C	0.214930572101	SSA3	YBL075C	-0.0610092238609
RPL32	YBL092W	0.0	RPL32	YBL092W	-0.467149848326	RPL32	YBL092W	-0.278069427899	MAP2	YBL091C	-0.185009223861
YBL094C	YBL094C	0.0	YBL094C	YBL094C	-0.922149848326	YBL112C	YBL112C	-0.960069427899	RPL32	YBL092W	-0.182009223861
BNA4	YBL098W	0.0	YBL112C	YBL112C	-0.936149848326	NTH2	YBR001C	-0.153069427899	YBL094C	YBL094C	-0.574009223861
YBL112C	YBL112C	0.0	NTH2	YBR001C	-0.545149848326	RCR1	YBR005W	-0.548069427899	BNA4	YBL098W	-0.567009223861
NTH2	YBR001C	0.0	RCR1	YBR005W	-0.407149848326	DSF2	YBR007C	-0.574069427899	YBL112C	YBL112C	-0.610009223861
COQ1	YBR003W	0.0	HHF1	YBR009C	-1.42714984833	HHF1	YBR009C	-3.2630694279	NTH2	YBR001C	-0.0290092238609
RCR1	YBR005W	0.0	FUR4	YBR021W	-1.06414984833	FUR4	YBR021W	-1.4080694279	COQ1	YBR003W	-0.0320092238609
DSF2	YBR007C	0.0	CHS3	YBR023C	-0.112149848326	CHS3	YBR023C	0.143930572101	RCR1	YBR005W	-0.164009223861
HHF1	YBR009C	0.0	OLA1	YBR025C	-0.279149848326	OLA1	YBR025C	-0.222069427899	DSF2	YBR007C	-0.268009223861
FUR4	YBR021W	0.0	YBR027C	YBR027C	-0.966149848326	YBR027C	YBR027C	-0.756069427899	HHF1	YBR009C	-3.76600922386
CHS3	YBR023C	0.0	CDS1	YBR029C	-0.462149848326	CDS1	YBR029C	-0.143069427899	FUR4	YBR021W	-1.07700922386
OLA1	YBR025C	0.0	RPL4A	YBR031W	0.118850151674	RPL4A	YBR031W	0.595930572101	CHS3	YBR023C	0.175990776139
YBR027C	YBR027C	0.0	RRP7	YCL031C	-0.501149848326	RRP7	YCL031C	-0.745069427899	OLA1	YBR025C	0.362990776139
CDS1	YBR029C	0.0	MXR2	YCL033C	0.534850151674	MXR2	YCL033C	-0.129069427899	YBR027C	YBR027C	-0.857009223861
RPL4A	YBR031W	0.0	GRX1	YCL035C	1.28085015167	GRX1	YCL035C	0.181930572101	CDS1	YBR029C	-0.183009223861
RRP7	YCL031C	0.0	SRO9	YCL037C	-0.456149848326	SRO9	YCL037C	-0.744069427899	RPL4A	YBR031W	1.02099077614
MXR2	YCL033C	0.0	GID7	YCL039W	0.534850151674	GID7	YCL039W	0.0699305721014	RRP7	YCL031C	-0.0430092238609
GRX1	YCL035C	0.0	YCL056C	YCL056C	0.645850151674	YCL056C	YCL056C	1.1989305721	MXR2	YCL033C	0.0519907761391
SRO9	YCL037C	0.0	RVS161	YCR009C	0.976850151674	HMLALPHA1	YCL066W	-0.506069427899	GRX1	YCL035C	0.337990776139
GID7	YCL039W	0.0	ADP1	YCR011C	0.0898501516738	RVS161	YCR009C	1.0709305721	SRO9	YCL037C	-0.383009223861
YCL056C	YCL056C	0.0	YCR018C-A	YCR018C-A	0.123850151674	ADP1	YCR011C	-0.375069427899	GID7	YCL039W	0.192990776139
MRC1	YCL061C	0.0	RIM1	YCR028C-A	-0.590149848326	CWH43	YCR017C	-0.203069427899	YCL056C	YCL056C	0.945990776139
CHA1	YCL064C	0.0	RPS14A	YCR031C	-0.302149848326	YCR018C-A	YCR018C-A	-0.130069427899	CHA1	YCL064C	-0.609009223861
HMLALPHA1	YCL066W	0.0	SNT1	YCR033W	-0.601149848326	RIM1	YCR028C-A	-0.373069427899	HMLALPHA1	YCL066W	-9.2238608872e-06
RVS161	YCR009C	0.0	RRP43	YCR035C	-0.826149848326	RPS14A	YCR031C	-0.336069427899	RVS161	YCR009C	1.11199077614
ADP1	YCR011C	0.0	PHO87	YCR037C	-0.363149848326	SNT1	YCR033W	-0.297069427899	ADP1	YCR011C	-0.148009223861
YCR015C	YCR015C	0.0	MATALPHA2	YCR039C	-0.120149848326	RRP43	YCR035C	-0.729069427899	CWH43	YCR017C	-0.349009223861
YCR018C-A	YCR018C-A	0.0	YPD1	YDL235C	-0.140149848326	PHO87	YCR037C	-0.299069427899	YCR018C-A	YCR018C-A	0.416990776139
RIM1	YCR028C-A	0.0	AAD4	YDL243C	0.0358501516738	MATALPHA2	YCR039C	-0.491069427899	RIM1	YCR028C-A	-0.269009223861
RPS14A	YCR031C	0.0	HXT15	YDL245C	-0.421149848326	YPD1	YDL235C	-0.391069427899	RPS14A	YCR031C	0.376990776139
SNT1	YCR033W	0.0	SNQ2	YDR011W	-0.239149848326	AIM6	YDL237W	-0.204069427899	SNT1	YCR033W	-0.168009223861
RRP43	YCR035C	0.0	KCS1	YDR017C	-0.459149848326	ADY3	YDL239C	-0.465069427899	RRP43	YCR035C	-0.506009223861
PHO87	YCR037C	0.0	GCV1	YDR019C	-2.41314984833	AAD4	YDL243C	-0.230069427899	PHO87	YCR037C	-0.0960092238609
MATALPHA2	YCR039C	0.0	YDR034C-D	YDR034C-D	0.0438501516738	HXT15	YDL245C	-0.591069427899	MATALPHA2	YCR039C	-0.568009223861
YPD1	YDL235C	0.0	ARO3	YDR035W	-0.0601498483262	SNQ2	YDR011W	-0.462069427899	YPD1	YDL235C	-0.274009223861
AIM6	YDL237W	0.0	KRS1	YDR037W	-0.778149848326	PSF1	YDR013W	-0.799069427899	AIM6	YDL237W	0.201990776139
ADY3	YDL239C	0.0	ENA2	YDR039C	-0.867149848326	KCS1	YDR017C	-0.629069427899	ADY3	YDL239C	-0.0770092238609
AAD4	YDL243C	0.0	RSM10	YDR041W	-0.751149848326	GCV1	YDR019C	-1.9580694279	AAD4	YDL243C	0.210990776139
HXT15	YDL245C	0.0	PST1	YDR055W	0.533850151674	YDR034C-D	YDR034C-D	0.0519305721014	HXT15	YDL245C	0.146990776139
SNQ2	YDR011W	0.0	YOS9	YDR057W	-0.533149848326	ARO3	YDR035W	-0.354069427899	SNQ2	YDR011W	-0.0530092238609
PSF1	YDR013W	0.0	UBC5	YDR059C	0.639850151674	KRS1	YDR037W	-0.355069427899	PSF1	YDR013W	-0.419009223861
KCS1	YDR017C	0.0	YDR061W	YDR061W	-0.458149848326	ENA2	YDR039C	-0.559069427899	KCS1	YDR017C	-0.359009223861
GCV1	YDR019C	0.0	YDR352W	YDR352W	-0.906149848326	RSM10	YDR041W	-0.794069427899	GCV1	YDR019C	-1.24500922386
FAL1	YDR021W	0.0	TRP4	YDR354W	-0.975149848326	PST1	YDR055W	-0.348069427899	FAL1	YDR021W	-0.462009223861
